가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
045c,카페,4.45,,,155****,https://m.place.naver.com/my/5d8de2058f87a842bcbfcceb/review?v=2,553,,,대추차 맛있어요. ^^,"일시적인 오류가 발생했습니다
친절해요",2022년 11월 7일 월요일,2번째 방문,영수증
045c,카페,4.45,,,hye****,https://m.place.naver.com/my/5eeb63c38f87a842bc683139/review?v=2,2276,,,커피가 징래서 라떼가 맛있어요,"일시적인 오류가 발생했습니다
가성비가 좋아요",2022년 10월 1일 토요일,5번째 방문,영수증
045c,카페,4.45,,,티파니엔코,https://m.place.naver.com/my/601be0b7ea3269607c08d6e4/review?v=2,581,25,,,"일시적인 오류가 발생했습니다
매장이 청결해요",2022년 11월 7일 월요일,2번째 방문,영수증
045c,카페,4.45,,,티파니엔코,https://m.place.naver.com/my/601be0b7ea3269607c08d6e4/review?v=2,581,25,,,"일시적인 오류가 발생했습니다
대화하기 좋아요",2022년 10월 20일 목요일,1번째 방문,영수증
045c,카페,4.45,,,알프38,https://m.place.naver.com/my/5be431682e81a98112059060/review?v=2,21,,,대추차 짱!,"일시적인 오류가 발생했습니다
커피가 맛있어요",2022년 10월 20일 목요일,1번째 방문,영수증
045c,카페,4.45,,,jenny5847,https://m.place.naver.com/my/5d124add923888581d8ec2c4/review?v=2,21,,,,"일시적인 오류가 발생했습니다
커피가 맛있어요",2022년 8월 19일 금요일,1번째 방문,영수증
045c,카페,4.45,,,1904,https://m.place.naver.com/my/5b9b084dbfd446046d6e624a/review?v=2,569,,,마카롱 맛있었어요!,"일시적인 오류가 발생했습니다
디저트가 맛있어요",2022년 6월 9일 목요일,1번째 방문,영수증
045c,카페,4.45,,,맛있는거다먹어볼테다,https://m.place.naver.com/my/5dc4087c8f87a842bca48481/review?v=2,1063,19,,사장님친절하세요,,2022년 5월 8일 일요일,1번째 방문,영수증
045c,카페,4.45,,,whe****,https://m.place.naver.com/my/5ed37c248f87a842bc0d7ead/review?v=2,183,,,사장님 친절하시고 커피도 맛있었어요. 수제청 음료들도 있었는데...다음엔 그걸로 꼭 먹어보고 싶네요~!,"일시적인 오류가 발생했습니다
인테리어가 멋져요",2022년 4월 15일 금요일,1번째 방문,영수증
045c,카페,4.45,,,잘살자208,https://m.place.naver.com/my/5bbc36d658eca13d7eb3e26a/review?v=2,29,2,,라떼가 맛있어요,"일시적인 오류가 발생했습니다
매장이 청결해요",2022년 3월 20일 일요일,1번째 방문,영수증
045c,카페,4.45,,,cyh****,https://m.place.naver.com/my/5e6732888f87a842bcf33ebe/review?v=2,1278,,,사장님께서 친절해요,,2022년 3월 30일 수요일,1번째 방문,영수증
