가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
설탕한스푼 설렘두스푼,"카페,디저트",,,,미음미음55,https://m.place.naver.com/my/5efe61a368401871104e8f4e/review?v=2,1045,17,,굿,,2023년 3월 24일 금요일,1번째 방문,결제내역
설탕한스푼 설렘두스푼,"카페,디저트",,,,날 이기고 싶다면 그건 위험한 상상,https://m.place.naver.com/my/5f06eae5848333b0d5c1c35f/review?v=2,999,,,베리 페스티벌 에이드라는 특이한 이름의 크로플이라는데 눔 맛있었어요~ 음료는 11가지 베리를 끓여서 만든 특별한 에이드참고해서 주문했는데 취향저격이었어요! 강추합니다!!,,2021년 10월 29일 금요일,1번째 방문,영수증
설탕한스푼 설렘두스푼,"카페,디저트",,,,인턴냠냠이,https://m.place.naver.com/my/5b6e3770f4ba5330fef4981a/review?v=2,102,,,"크로플메뉴가 다양해서 하나만 시킬수 없었어요 
비주얼도 맛도성공적 !! 
에이드도 찐해서 맛있게 먹었습니다 
다른것도 먹으러 또 올래요",,2021년 10월 26일 화요일,1번째 방문,영수증
설탕한스푼 설렘두스푼,"카페,디저트",,,,수5368,https://m.place.naver.com/my/5c87aafff9675ca3df35a14a/review?v=2,17,,,새로운 가게가 오픈해서 가봤는데 크로넛이라는 디저트를 파시더라구요.  새로운 건 먹어봐야죠!!  나오자마자 너무 이뻐서 사진 찰칵! 신선한 과일도 듬뿍올라가고 맛도 너무 달콤했어요.  굿!,,2021년 10월 29일 금요일,1번째 방문,영수증
설탕한스푼 설렘두스푼,"카페,디저트",,,,구름이좋아88,https://m.place.naver.com/my/602e77dfa46a36eb45b5f666/review?v=2,19,,,72시간 숙성시킨 블루베리 꽁피튀르 크로플이랑 아메리카노예요. 정성 가득한 손맛이 짱. 집에 오니 또 생각나요!,"일시적인 오류가 발생했습니다
디저트가 맛있어요",2021년 10월 26일 화요일,1번째 방문,영수증
설탕한스푼 설렘두스푼,"카페,디저트",,,,hacuna,https://m.place.naver.com/my/5cd03380bdc8fc2c70980ea1/review?v=2,13,,,아담한데 빈티지한 매장이 매력적이에요 디저트가 넘 이쁘고 맛있네요 테이크아웃도 해갑니다♡,"일시적인 오류가 발생했습니다
인테리어가 멋져요",2021년 10월 22일 금요일,1번째 방문,영수증
설탕한스푼 설렘두스푼,"카페,디저트",,,,Emily88,https://m.place.naver.com/my/5efe6c84493ad9a9a0ebb5a3/review?v=2,10,,,특별한 디저트,"일시적인 오류가 발생했습니다
특별한 메뉴가 있어요",2021년 10월 22일 금요일,1번째 방문,영수증
