가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,bij****,https://m.place.naver.com/my/601a7d8d7b558d58e3dd969d/review?v=2,1186,52,,밤에 셋이서 마시는 커피ᆢ정말 맛나요,"일시적인 오류가 발생했습니다
커피가 맛있어요",2022년 4월 14일 목요일,2번째 방문,영수증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,bij****,https://m.place.naver.com/my/601a7d8d7b558d58e3dd969d/review?v=2,1186,52,,"바나나 크로플과 아메리카노
정~~말 맛있어요","일시적인 오류가 발생했습니다
매장이 청결해요",2022년 4월 4일 월요일,1번째 방문,영수증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,bij****,https://m.place.naver.com/my/601a7d8d7b558d58e3dd969d/review?v=2,1186,52,,크로플이 맛있어요,"일시적인 오류가 발생했습니다
커피가 맛있어요",2022년 4월 25일 월요일,3번째 방문,영수증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,룽룽이룽,https://m.place.naver.com/my/5eff399d54eca45f153d3a7b/review?v=2,300,1,,평소 좋아하던 카야토스트를 배달로 받을 수 있어서 너무 좋았어요ㅎㅎ💗 잘 먹었습니다🙏🏻,,2022년 3월 31일 목요일,1번째 방문,영수증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,닥터8276,https://m.place.naver.com/my/5e05ba038f87a842bcf58f0d/review?v=2,607,,,리뷰이벤트 참여시 크로플 준다길래 참여 한다고 했더니 내가 주문한 세트메뉴만 주더라구요..양해해 달라며...다시는 주문하지 않을겁니다.,,2021년 12월 26일 일요일,1번째 방문,영수증
쁘띠미뇽 크로플&퀸아망,"카페,디저트",,,,lmj8799,https://m.place.naver.com/my/5e0172348f87a842bcc58d33/review?v=2,1483,,,좋아요,,2022년 2월 20일 일요일,1번째 방문,영수증
