가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
슈슈블랑,"카페,디저트",,,,pje****,https://m.place.naver.com/my/5dc496e18f87a842bcd9f41a/review?v=2,1408,2,,,,,,
슈슈블랑,"카페,디저트",,,,sentice80,https://m.place.naver.com/my/5ee7133f8f87a842bc82daa3/review?v=2,608,5,,,,,,
슈슈블랑,"카페,디저트",,,,선이맘,https://m.place.naver.com/my/5bb77f5a67118678a7e3fe73/review?v=2,1432,,,,,,,
