가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
길가온,"카페,디저트",4.78,,,ㅁㄴㅇㄹ537,https://m.place.naver.com/my/6066f6fb191a2dbc408d23c2/review?v=2,863,16,,친절하고 저렴하며 맛도좋고 ~강추에요,,2021년 7월 5일 월요일,1번째 방문,영수증
길가온,"카페,디저트",4.78,,,밍트립,https://m.place.naver.com/my/5efe0b0215c4bcd43058ab94/review?v=2,640,,,제일좋아하는 샐러드집이예요!! 매일 가고싶어요ㅠㅠ,,2020년 11월 15일 일요일,1번째 방문,영수증
길가온,"카페,디저트",4.78,,,yjm****,https://m.place.naver.com/my/5efeab3d670bd5c7e1211e27/review?v=2,374,,,맛있어요,,2020년 12월 26일 토요일,1번째 방문,영수증
길가온,"카페,디저트",4.78,,,거루98,https://m.place.naver.com/my/5da9d44b8f87a842bce42efd/review?v=2,3,,,언제나 너무 맛있고 친절하셔용 :),,2020년 7월 29일 수요일,1번째 방문,매장주문
길가온,"카페,디저트",4.78,,,이미5423,https://m.place.naver.com/my/5ef6f5058f87a842bc633436/review?v=2,19,,,커피도 싸고 샌드위치도 신선하고 맛있어요 ,,2020년 7월 12일 일요일,1번째 방문,영수증
길가온,"카페,디저트",4.78,,,라임향기29,https://m.place.naver.com/my/5de612629ec8258e4af13928/review?v=2,3400,2,,커피도 맛나고 요렇게 샌드위치 주문제작도 해주고 완전 강추,,2020년 2월 11일 화요일,1번째 방문,영수증
