가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
키트,"카페,디저트",,,,하이에나99,https://m.place.naver.com/my/5c23b69b19bf80d1a09099d2/review?v=2,142,,,"카톡문의도 친절하게 답변해주시고
독특한 디자인 케이크가 많아서 선물하기 좋은것같아요🎂🌹🧁","일시적인 오류가 발생했습니다
디저트가 맛있어요",2024년 4월 24일 수요일,1번째 방문,영수증
키트,"카페,디저트",,,,kit****,https://m.place.naver.com/my/619d05f1004deb15b3d0b134/review?v=2,1,,,"직원분이 친절하시고 컵케익이랑
커피가 너무 맛있어요
가게도 이쁘고 귀여웠네요
다음에 또 방문해야겠어요 .",,2024년 4월 24일 수요일,1번째 방문,영수증
키트,"카페,디저트",,,,민석7260,https://m.place.naver.com/my/5c355d45538814096a76fe4d/review?v=2,4,,,동네에 좋은 카페를 찾은 것 같아요 매장도 깔끔하고 예뻐요 사장님도 친절해서 다음에 재방문하려구요,"일시적인 오류가 발생했습니다
디저트가 맛있어요",2024년 4월 26일 금요일,1번째 방문,영수증
키트,"카페,디저트",,,,YAP5,https://m.place.naver.com/my/5d11c8af6ac2cf910725f784/review?v=2,7,,,"직원분이 너무 친절하시고 커피도 너무 맛있었어요 :)
","일시적인 오류가 발생했습니다
친절해요",2024년 3월 10일 일요일,1번째 방문,영수증
