가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
더벤티 공릉중앙점,카페,,,,은훼이,https://m.place.naver.com/my/5d9314098f87a842bccbecb0/review?v=2,55,,,"친절해요!
지난번에 똑같은 주문 넣었을땐 카페라떼 말고 아메리카노를 주셔서 당황했는데요, 이번엔 카페라떼 디카페인으로 주셨어요ㅎㅎ
디카페인 원두라서 그런지 가루담는 거?(이름을 모르겠네요..) 를 몇 번 씩 닦고 털어내시더라구요:)
진짜 감사했답니다.",,2023년 8월 20일 일요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,히브리어,https://m.place.naver.com/my/5da7ce3b8f87a842bc46776e/review?v=2,2101,58,,"넘 친절하시고 맛도 좋고 좋아요 ㅠㅠ 번창하세요 사장님
자주 오고 있습니다. ","일시적인 오류가 발생했습니다
인테리어가 멋져요",2023년 9월 28일 목요일,3번째 방문,영수증
더벤티 공릉중앙점,카페,,,,히브리어,https://m.place.naver.com/my/5da7ce3b8f87a842bc46776e/review?v=2,2101,58,,새로 생겨서 깨끗하고 사장님들이 너무 친절하세요. 그리고 내부 진짜 시원해요  제가 가본 벤티 지점 중 제일 좋아요:) 커피만 드시는 어머니께서도 버블티 사드렀더니 너무 맛있다고 잘 드셨어요~! 더욱 번창하세요. 본부에서는 인센티브 내려주세요!!!,,2023년 8월 5일 토요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,Waino,https://m.place.naver.com/my/5e69b4848f87a842bc795c0e/review?v=2,2252,,,좋아요,,2024년 1월 10일 수요일,5번째 방문,영수증
더벤티 공릉중앙점,카페,,,,grey35,https://m.place.naver.com/my/5dea637f9ec8258e4acd31a4/review?v=2,947,,,약과카라멜쉐이크 맛남,,2023년 10월 27일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,"직원분들 너무 친절하시구
딸기쥬스 진한맛 쵝오!
요즘엔  밥도 되는 미숫가루라떼 강추~~!!

늘 밝은 인사에 출근길 힘받고 갑니다
^------^)////",,2023년 6월 19일 월요일,9번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,bee****,https://m.place.naver.com/my/5fd79de5b212cd5d78c7eb06/review?v=2,448,,,좋아요,"일시적인 오류가 발생했습니다
커피가 맛있어요",2024년 4월 5일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,khr****,https://m.place.naver.com/my/5d81b50d8f87a842bc46f34b/review?v=2,17,,,친절하시고 카피가 맛잇어요!!👍👍,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 10월 19일 목요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,피카츄2867,https://m.place.naver.com/my/5cab508d995ca349a55060b5/review?v=2,1954,,,^^,,2023년 12월 10일 일요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,Youryeong,https://m.place.naver.com/my/5d981b4a8f87a842bca324f7/review?v=2,996,76,,커피맛도 괜찮고 디카페인원두 선택할 수 있어서 좋아용,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 7월 24일 월요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,"굿굿굿~~~^
친절한 직원분^^감사합니다
","일시적인 오류가 발생했습니다
매장이 청결해요",2023년 6월 23일 금요일,10번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,FOGGY,https://m.place.naver.com/my/5eb8c8cb8f87a842bc8dd83c/review?v=2,1164,35,,커피가 저렴해요,,2023년 8월 26일 토요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,grey35,https://m.place.naver.com/my/5dea637f9ec8258e4acd31a4/review?v=2,947,,,맛나네요,,2023년 11월 3일 금요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,출근길 즐거운동행 행복합니다~~^^,"일시적인 오류가 발생했습니다
친절해요",2023년 6월 16일 금요일,8번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,사장님이 친철하세요. 커피가 타 브랜드보다 맛있어서 근처 갈 때 마다 꼭 방문해요.,"일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 5월 17일 수요일,5번째 방문,영수증
더벤티 공릉중앙점,카페,,,,chongkeun,https://m.place.naver.com/my/5c9acc143e216a52db8d73b4/review?v=2,1518,,,"친절해요.
깔끔매장^^","일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 8월 16일 수요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,"더벤티 보라해 아메리카노~
","일시적인 오류가 발생했습니다
친절해요",2023년 5월 26일 금요일,6번째 방문,영수증
더벤티 공릉중앙점,카페,,,,Kubota1920,https://m.place.naver.com/my/5bb8b53b24891a4bde7230aa/review?v=2,326,19,,"싸고
빠르고
마실만함.",,2023년 8월 8일 화요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,ggasi0601,https://m.place.naver.com/my/5c3396f363631849a1e8a362/review?v=2,667,,,조아요,,2023년 11월 4일 토요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,Waino,https://m.place.naver.com/my/5e69b4848f87a842bc795c0e/review?v=2,2252,,,좋아요,,2023년 10월 11일 수요일,4번째 방문,영수증
더벤티 공릉중앙점,카페,,,,ok4yoo,https://m.place.naver.com/my/5b92efc4c174356d087e644f/review?v=2,733,,,처음 방문,,2023년 9월 30일 토요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,seo****,https://m.place.naver.com/my/64689c8a053af70006335fe4/review?v=2,689,,,짱  친,,2023년 9월 22일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,유령찐,https://m.place.naver.com/my/5b8bbfdfe5f894cead36ff42/review?v=2,2690,,,엄청 친절하세요!,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 7월 10일 월요일,18번째 방문,영수증
더벤티 공릉중앙점,카페,,,,1토깽이,https://m.place.naver.com/my/5e029c6b8f87a842bc789195/review?v=2,391,,,좋아요,,2023년 9월 28일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,완찌,https://m.place.naver.com/my/5edfd4fa8f87a842bc8f67b6/review?v=2,403,63,,근처 저려미 커피 프차 중에선 벤티가 젤 나은듯요!! 매장두 완전 깔끔해요,,2023년 5월 20일 토요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,커피가 맛있어요. 라떼. 아메 둘다 좋아요. 올 때 마다 여러 잔 사가게 되요.,"일시적인 오류가 발생했습니다
음료가 맛있어요",2023년 3월 26일 일요일,4번째 방문,영수증
더벤티 공릉중앙점,카페,,,,꿀돼에지,https://m.place.naver.com/my/5f6d53b6da759039175aba01/review?v=2,163,,,"아기 대리고 산책 하면서
매일 한잔씩 사 마시는데 가성비 좋고 맛있어요!
저는 주로 아아, 디카페인, 믹스커피 마시는데
요즘은 다이어트 중이라 믹스는 못마시지만
믹스가 넘나 맛있어요👍
그리고 사장님이신지 직원분이신지
엄청 친절하세용 !",,2023년 4월 15일 토요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,Bom88,https://m.place.naver.com/my/5b7b7c5f55a1f701faa8f496/review?v=2,900,9,,더벤티는 오트라떼만 먹움 존맛 ,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 5월 14일 일요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,굿굿굿^^,"일시적인 오류가 발생했습니다
음료가 맛있어요",2023년 6월 13일 화요일,7번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,Youryeong,https://m.place.naver.com/my/5d981b4a8f87a842bca324f7/review?v=2,996,76,,연유라떼 맛있네욥☕️,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 6월 2일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,eunbda83,https://m.place.naver.com/my/5f38e35ba602e98f56fbce63/review?v=2,327,1,,사장님 너무 친절하셨구 딸기라떼 달아서 맛있,"일시적인 오류가 발생했습니다
대화하기 좋아요",2023년 3월 30일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,얍얍266,https://m.place.naver.com/my/5d12f2c1121111390f2b75e6/review?v=2,1077,,,굿,"일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 8월 20일 일요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,꿀돼에지,https://m.place.naver.com/my/5f6d53b6da759039175aba01/review?v=2,163,,,"단골 커피집이에요
친절하시고 
커피도 맛있어요👍☺️","일시적인 오류가 발생했습니다
커피가 맛있어요",2023년 5월 7일 일요일,3번째 방문,영수증
더벤티 공릉중앙점,카페,,,,min****,https://m.place.naver.com/my/5e3d1a398f87a842bcb9f6e7/review?v=2,448,4,,맛있어요 카카오페이이용시 500원 할인 좋아요,"일시적인 오류가 발생했습니다
친절해요",2023년 3월 17일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,히브리어,https://m.place.naver.com/my/5da7ce3b8f87a842bc46776e/review?v=2,2101,58,,너무 맛있고 가성비 좋아요. 새로 생겨서 엄청 깨끗합니다  알바생들도 착해요. ,"일시적인 오류가 발생했습니다
친절해요",2023년 3월 25일 토요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,라떼 양,https://m.place.naver.com/my/5e03a53a8f87a842bc575da7/review?v=2,3795,,,가격대비 맛있어요,,2023년 4월 5일 수요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,꿀돼에지,https://m.place.naver.com/my/5f6d53b6da759039175aba01/review?v=2,163,,,"아기랑 산책시 필수 코스에요!
특히 오늘같이 더운날은 더욱요!
가성비 최고입니당.
맛도 좋아요!",,2023년 4월 23일 일요일,2번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,str****,https://m.place.naver.com/my/5cef13e3b17cf3513fd69861/review?v=2,50,,,굳,,2023년 10월 15일 일요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,JenG,https://m.place.naver.com/my/5f062478de46936b67395661/review?v=2,168,,,이번에 새로나온 티음료 맛나고 친절한 지점이에요,"일시적인 오류가 발생했습니다
특별한 메뉴가 있어요",2023년 4월 2일 일요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,높은산꼭대기,https://m.place.naver.com/my/5e4de2af8f87a842bc251749/review?v=2,935,,,"아이스  샷 추가해서 먹었어요
먹을만해요","일시적인 오류가 발생했습니다
친절해요",2023년 5월 4일 목요일,1번째 방문,영수증
