가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
팝케이크팝,"카페,디저트",,,,sen****,https://m.place.naver.com/my/5d3158f735b349cb90438971/review?v=2,33,,,"영어키즈쿠킹클래스를 하러 들렀다가 
모양도 맛도 이쁜컵케이크랑 팝케이크에 반했어요 
아이스 아메리카노 한잔과 컵케이크 카라멜마키야또 맛 먹었는데
궁합 이거 뭐….임?!!진짜 입안 극락세계🤍🤍🤍💙
선물용으로 최고 오늘은 나 자신에게 선물준 느낌이예요 넘맛나요",,2023년 11월 25일 토요일,1번째 방문,영수증
팝케이크팝,"카페,디저트",,,,김대빵씨,https://m.place.naver.com/my/5e45fb258f87a842bc495900/review?v=2,13,40,,"이게. 완전. 꽃이지 케잌인가요 ㅋㅋ ㅋ
너무 달지않고 적당히 달아서. 더  좋았음","일시적인 오류가 발생했습니다
디저트가 맛있어요",2023년 10월 21일 토요일,1번째 방문,영수증
팝케이크팝,"카페,디저트",,,,gs****,https://m.place.naver.com/my/647d393123263e4fb373116a/review?v=2,34,2,,"분명 들어가기전에는 현혹되지말자
라고 다짐을 하고 들어갔거든요?
근데 고르다보니 주체가 안되더라고요
이것도 맛있어보이고 저것도 맛있어보이고
일단 눈으로 맛본건 다 맛있구요
지인들이랑 나눠먹었는데 다들 맛있다고 하더라고요 제꺼 몇개 꼬불친것까지
털렸습니다 다음에는 지인들 데리고가서
싹 털어버리겠습니다!
스벅 안가고 여기 가겠다고 하던데
제가 스벅만큼 금액나오게끔 쓸어담을게요!

",,2023년 9월 15일 금요일,1번째 방문,영수증
팝케이크팝,"카페,디저트",,,,Laon Shin,https://m.place.naver.com/my/5e2271c38f87a842bc2fa254/review?v=2,29,,,,,,,
